label	title
稿件状态研判	小修返修后,状态变化???
投稿方式	《水利水电技术》投稿
稿件状态研判	关于投acta materialia 的投稿状态
审稿意见解读与回应	ssci2区投稿现收到大修,请各位友友帮忙看看呀!
投稿方式	ACS applied nano materials这个期刊怎么样
投稿方式	一小修一拒稿,有必要修改重投吗?
稿件状态研判	计算机应用与软件修审
期刊推荐	岩石类论文投稿
稿件状态研判	一个星期还是Pending Review状态
期刊属性	论文终审被拒可能性多大?
稿件状态研判	实验室研究与探索投稿
审稿意见解读与回应	编辑部发了一封邮件,不知道如何回复,请大拿指导,非常感谢
投稿方式	文章一直在编辑手中
期刊属性	实验技术与管理终审
投稿方式	要不要催稿
稿件状态研判	论文返回后with editor状态没变,日期变化了
期刊属性	有人投过INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY吗
写作交流	投专利,专利公司事务所说我的新颖度不够怎么办?
投稿方式	投稿求助,frontier
稿件状态研判	ACS期刊二审快2个月了还没消息
期刊属性	journal of taiwan instiue chemical engeerring
期刊属性	Catalysis letters
行业术语	9 days Submission to first decision是什么意思?
稿件状态研判	显示Content Files Deleted  Forced to Withdrawn是什么回事儿
投稿方式	美国陶瓷投稿步骤
投稿方式	催编辑
期刊属性	《组合机床与自动化加工技术》外审多长时间?
写作交流	急求Elsevier在线客服的链接
期刊推荐	球大佬们推荐一个3区或4区的期刊,ei也行
写作交流	ieee投稿查重相关问题!
写作交流	mendeley data 数据上传,DOI未激活
稿件状态研判	爱思唯尔期刊二审返回快三个月了,还在under review,什么情况啊
期刊属性	求助 POLYMER 的2021年分区,感谢!
稿件状态研判	求助大神们,Decision reveed, 这是什么意思。
期刊属性	ADVANCED ENGINEERING INFORMATICS
期刊属性	塑料工业期刊投稿
期刊属性	最近有人投过Analytical Letters吗?
期刊属性	食品科学版面费
稿件状态研判	关于作者指南
投稿方式	计算机应用 投稿
期刊属性	Oil Shale 期刊投稿后多久收到回复?
投稿方式	求助change to authorship如何发送
投稿方式	投稿时文章被上传到了bioRxiv Preprint上面,怎么从bioRxiv Preprint上面删除啊?
行业术语	Required Reviews Completed什么意思
期刊推荐	求水泥基材料的比较容易种的三区四区期刊
投稿方式	正文部分我突然发现我把一位不熟悉的同学的姓和名弄反了,之后能不能改回来啊?
期刊推荐	控制优化类期刊sci推荐 审稿快
稿件状态研判	计算机辅助设计与图形学学报从退修完毕到发录用通知会经历多久
期刊属性	投Nature synthesis 还是 Science advance?
稿件状态研判	Required Reviews Completed
投稿方式	论文在经过校对后被拒稿了怎么办
稿件状态研判	外审超级快,怎么回事?
投稿方式	CEJ投稿,一审六个多月还没结果
审稿意见解读与回应	审稿人答复的意思是要求大修吗?
稿件状态研判	论文已接收,补交材料的困惑,急求解答。
稿件状态研判	投稿Resources policy期刊,with editor时间已经一个半月,正常吗?
期刊属性	nanophotonics期刊投稿状态求助
期刊属性	Jece
投稿方式	Pattern recognition编辑的意见要进行点对点回复吗?
投稿方式	论文初审超过了估计完成时间
稿件状态研判	awaiting EIC decision第7天焦虑
期刊属性	JOURNAL OF CLUSTER SCIENCE 期刊 word 模板
期刊推荐	临近毕业,SCI惨被拒稿,光学半导体薄膜材料Ei会议求助
期刊推荐	最新的科技核心目录从哪里能下载?
投稿方式	求助大家
投稿方式	accept after minor revision 后under review
稿件状态研判	审稿意见收到了,编辑一个月内来回变换状态,是什么情况
稿件状态研判	pending decision和under review同时出现
稿件状态研判	Nano research投稿半个月依然是with editor
稿件状态研判	ATE二修了15天,今天给了Required Reviews Completed是啥意思啊
期刊属性	审稿求助
投稿方式	论文转投和论文投稿
期刊推荐	靠谱的EI会议哪里找?
稿件状态研判	论文进展求助!
投稿方式	论文已接收,补充材料有问题,跪求帮助。
审稿意见解读与回应	急求polymer  composites 投稿问题
稿件状态研判	投稿化学学报,审稿状态变为“等待编辑最终处理”是什么意思
稿件状态研判	查重
稿件状态研判	关于Reviewers Assigned时间问题
稿件状态研判	SCI期刊《Crystals》征集TiAl研究方向论文投稿
期刊属性	Chemical Engineering Journal投稿求助
期刊推荐	求助,想找一个极其好中,而且速度快的材料类sci开源期刊
投稿方式	IC投稿流程
期刊推荐	写好了一篇文章准备投稿
审稿意见解读与回应	ACS的JPCL投稿
投稿方式	已经录用的sci可以申请延期见刊么
稿件状态研判	投了一篇sci2区,投稿时间
投稿方式	TPEL审稿意见求助
稿件状态研判	JGR : Planets期刊投稿求助
期刊推荐	交通运输有关的好发的中文核心或者SCI
稿件状态研判	第一次投稿外文折戟沉沙
审稿意见解读与回应	Open Practices Disclosure 应该如何回复?
稿件状态研判	business horizons 求投稿经验
审稿意见解读与回应	回复编辑的问题
审稿意见解读与回应	论文投稿
期刊属性	准备投稿Briefings in Bioinformatics,请问需要自己推荐审稿人吗?
稿件状态研判	微波学报投稿一直显示先到稿件
期刊推荐	关于推荐审稿人
投稿方式	cancer letters投稿
投稿方式	论文录用后还未见刊,但以该论文为基础的专著先出版了怎么办
审稿意见解读与回应	投稿nonlinear dynamics求助
稿件状态研判	公众号
期刊推荐	应急管理理论类的能发那几个期刊啊
稿件状态研判	快毕业了,不让投论文!
期刊属性	帮忙看下journal of thermal science是哪个分区
投稿方式	文章现在在副主编手里,发现文章有错误怎么办
期刊推荐	求助,想找一个非MDPI旗下的开源sci杂志,好中,且审稿快,农田侵蚀相关的
期刊属性	Journal of Future Foods OA的费用是多少
审稿意见解读与回应	major revision
期刊属性	关于《计算机辅助设计与图形学学报》提交版面费的问题
投稿方式	投稿信息
投稿方式	frontiers期刊互动审稿时修改稿怎么都提交不上
投稿方式	食品工业科技投稿
稿件状态研判	MSSP返修接近4个月了,着急等待中。。。有遇到类似情况的吗?
稿件状态研判	求问,生态学报修改稿上传后不能下载
投稿方式	ACS杂志查看稿件状态的ACS Publishing Center怎么进不去了?
稿件状态研判	大修返回后,waiting decision 又变回了 under review
期刊属性	无机化学communication的suppoing的格式问题
期刊属性	《Combustion, Explosion and Shock Waves》投稿交流
投稿方式	投稿系统An error occurred on the server when processing the URL.
期刊推荐	colloids and surfaces A投稿一周Decision in Process
稿件状态研判	电力系统自动化专家复审变终审
期刊推荐	论文选刊求助
稿件状态研判	ieee transactions on neural networks and learning systems投稿
稿件状态研判	journal of environmental protection and ecology投稿后没有反应
投稿方式	为什么爱斯维尔的投稿系统每次刚更新密码过后再次登录就显示密码不对,好多次了
期刊属性	journal of functional foods 版面费求助
稿件状态研判	这种状态是最终结果吗?编辑会让再次核对信息吗?
期刊属性	International Journal of Environmental Research and Public Health
稿件状态研判	大修提交后,with editor变decision in process,又变为with editor
投稿方式	Journal of the Electrochemical Society 这个期刊在投稿时候通讯作者怎么选择
稿件状态研判	food chemistry投稿快一个月了,一直没动静
稿件状态研判	《计算机辅助设计与图形学学报》外审三个半月了,这么久没回复是不是大概率拒了
期刊推荐	cscd容易点的有哪些呢,石油类或者工程综合类
稿件状态研判	拒稿重投是否有希望?
投稿方式	文章被接受后该处理的事情
期刊推荐	材料化学类易中的中文核心
投稿方式	Ieee access催稿
写作交流	润色
期刊推荐	求助推荐几个机械、电气领域的中文核心期刊
期刊推荐	求推荐二区材料杂志
期刊属性	ACS Applied Nano Materials
审稿意见解读与回应	不明白审稿人的意见,求助,在线等
期刊属性	Materials Chemistry and Physics已经 with editor50天
稿件状态研判	强制推荐审稿人
稿件状态研判	Associate Editor Assigned三周了。。。没拒就是送审了吗?
期刊属性	欧洲食品科技
投稿方式	arXiv怎么修改作者名字?或者怎么替换新版本?
期刊属性	求助《公路交通科技》期刊投稿
投稿方式	请问4月底投的能赶上8月出版的专刊吗
期刊属性	求 APPLIED SURFACE SCIENCE的投稿word模板和cover letter,急急
期刊推荐	求内分泌期刊推荐!!
期刊属性	Ferroelectrics这个期刊有人投过吗?
投稿方式	proof编辑部忘加双通讯
行业术语	SCI期刊每期的论文数为什么不固定呢?
期刊属性	求助投稿applied physics reviews 这是一区物理综述期刊
审稿意见解读与回应	求助回复审稿专家意见
投稿方式	咨询:文章返修时是否可以更改通讯作者地址和邮箱?
投稿方式	硅酸盐学报投稿流程
审稿意见解读与回应	二审小修意见求助,爱思唯尔
投稿方式	爱思唯尔系统投稿点击approve submission后没有任何反应
稿件状态研判	二审外审一周之后Awaiting AE Recommendation,希望能有好消息!!
写作交流	Proof
投稿方式	JGCD系统都有什么状态
稿件状态研判	nano energy投稿状态
投稿方式	又想当第一作者又想当大通讯 应该怎么标记
审稿意见解读与回应	投稿IJMS,第二天收到主编拒稿信
投稿方式	Springer Nature平台投稿求助
审稿意见解读与回应	投稿回复编辑!!
期刊推荐	求推荐几个计算机类的英文普刊
稿件状态研判	关于transfer desk,请大家帮忙,非常感谢
期刊属性	化学学报 审稿周期一般多久??
审稿意见解读与回应	这种审稿意见如何回复
期刊属性	投稿期刊求助
稿件状态研判	有大佬投过国外电子测量技术吗?
期刊推荐	板料成形方向快速易中的sci期刊求推荐
价值判断	esi高被引和if>10的期刊(不是顶级期刊)哪个更有代表性
稿件状态研判	有投过Computers  Mathematics with Applications的嘛 with editor半个月了
投稿方式	请问这个同行评审需要多久呀?
稿件状态研判	ACS AMI投稿
稿件状态研判	有没有投water air and soil pollution的小伙伴
期刊属性	请教《International Journal of Systems Science》ADM: Not Assigned 要保持多久
价值判断	小论文挂大牛为通信作者后,是不是增加录用率?
稿件状态研判	JPD审稿不到十天就变成了Awaiting Decision,这是不是凉透了。。。
期刊属性	准备投pattern recognition letters请问审稿周期大约多久呀?
稿件状态研判	复合材料学报投稿
期刊属性	《现代化工》投稿
行业术语	求助
期刊推荐	求推荐电气专业好中的开源sci/ei
稿件状态研判	计算机学报
